data,alcohol
"[18688, 18692, 19296, 23237, 24425, 24144, 23558, 22839, 18984, 17297, 16717, 16570, 16567, 16607, 16660, 16707, 16734, 16781, 16808, 16834, 16856, 16872, 16888, 16903, 16919, 16933, 16946, 16957, 16966, 16976, 16984, 16993, 17000, 16998, 17008, 17019, 17030, 17037, 17044, 17042, 17053, 17065, 17071, 17078, 17084, 17089, 17095]",True
"[18522, 18728, 21901, 23490, 23415, 23446, 23105, 22764, 21645, 18482, 16999, 16393, 16120, 16007, 15960, 15935, 15940, 15949, 15972, 15993, 16015, 16039, 16063, 16086, 16112, 16135, 16155, 16176, 16198, 16221, 16242, 16264, 16276, 16297, 16320, 16334, 16353, 16370, 16381, 16400, 16414, 16425, 16448, 16457, 16477, 16499, 16517]",True
"[20073, 20164, 20182, 20645, 20317, 20073, 19776, 17726, 14420, 13705, 13463, 13370, 13325, 13315, 13330, 13355, 13380, 13415, 13442, 13467, 13491, 13517, 13542, 13575, 13606, 13637, 13664, 13690, 13718, 13745, 13768, 13790, 13811, 13832, 13850, 13869, 13888, 13904, 13917, 13928, 13939, 13955, 13962, 13980, 13988, 13999, 14022]",True
"[20618, 20563, 21444, 24058, 24386, 24383, 24368, 22891, 18930, 17509, 16779, 16390, 16171, 16036, 15952, 15883, 15845, 15816, 15795, 15784, 15779, 15777, 15781, 15781, 15799, 15812, 15826, 15840, 15855, 15870, 15889, 15907, 15920, 15946, 15966, 15992, 16013, 16038, 16060, 16086, 16103, 16135, 16161, 16180, 16195, 16219, 16240]",True
"[18397, 18416, 19497, 22655, 23006, 22459, 22161, 21810, 17469, 16636, 16398, 16357, 16382, 16435, 16472, 16469, 16714, 20154, 19003, 16952, 16459, 16452, 16573, 16717, 16847, 16956, 17043, 17118, 17176, 17224, 17267, 17308, 17340, 17368, 17391, 17409, 17431, 17446, 17468, 17485, 17497, 17511, 17528, 17544, 17561, 17572, 17592]",True
"[18165, 18350, 20622, 23805, 24325, 24186, 23411, 23608, 23537, 22903, 21200, 18044, 16720, 16335, 16272, 16339, 16425, 16512, 16589, 16644, 16700, 16741, 16775, 16801, 16821, 16834, 16843, 16850, 16857, 16861, 16867, 16871, 16877, 16879, 16883, 16885, 16886, 16886, 16892, 16899, 16905, 16912, 16916, 16917, 16923, 16929, 16935]",True
"[15056, 15230, 18719, 22113, 22429, 22358, 21956, 21626, 18082, 15778, 14889, 14576, 14468, 14458, 14492, 14550, 14610, 14672, 14734, 14798, 14862, 14925, 14987, 15046, 15104, 15161, 15219, 15273, 15326, 15376, 15425, 15472, 15518, 15554, 15592, 15631, 15668, 15703, 15736, 15767, 15793, 15824, 15849, 15884, 15913, 15941, 15964]",True
"[18546, 18652, 20568, 23932, 24394, 24222, 23892, 23593, 20798, 18086, 16800, 16193, 15878, 15690, 15583, 15523, 15498, 15486, 15478, 15492, 15506, 15523, 15541, 15562, 15585, 15603, 15658, 15768, 15871, 15965, 16044, 16129, 16252, 16404, 16532, 16642, 16732, 16811, 16877, 16930, 16986, 17037, 17083, 17113, 17159, 17193, 17229]",True
"[18705, 18735, 18841, 21257, 23712, 24114, 24079, 23920, 23568, 23288, 22031, 19895, 17858, 16604, 16022, 15852, 15917, 16012, 16091, 16171, 16239, 16294, 16336, 16374, 16399, 16432, 16456, 16473, 16491, 16501, 16518, 16532, 16540, 16541, 16561, 16565, 16580, 16587, 16596, 16598, 16607, 16616, 16622, 16625, 16631, 16633, 16636]",True
"[18341, 18480, 20303, 23729, 24514, 24464, 24398, 24391, 24159, 22755, 19380, 17763, 17228, 17097, 17097, 17133, 17175, 17213, 17245, 17277, 17296, 17319, 17332, 17342, 17358, 17369, 17377, 17386, 17394, 17401, 17411, 17420, 17427, 17432, 17439, 17447, 17451, 17463, 17469, 17475, 17477, 17484, 17484, 17493, 17495, 17500, 17499]",True
"[18327, 18283, 18278, 18242, 19573, 23763, 24509, 24519, 24280, 22864, 19343, 17506, 16866, 16674, 16646, 16675, 16719, 16762, 16813, 16851, 16889, 16922, 16953, 16978, 17004, 17022, 17042, 17066, 17083, 17104, 17121, 17132, 17143, 17154, 17171, 17184, 17197, 17214, 17229, 17244, 17259, 17273, 17282, 17296, 17310, 17323, 17335]",True
"[18383, 18461, 18483, 18478, 18474, 18452, 18921, 22682, 24340, 24364, 24186, 24038, 23521, 20157, 18189, 17493, 17272, 17241, 17263, 17300, 17336, 17371, 17402, 17428, 17452, 17471, 17485, 17503, 17525, 17543, 17558, 17573, 17585, 17602, 17609, 17625, 17633, 17639, 17651, 17659, 17664, 17667, 17672, 17674, 17680, 17682, 17686]",True
"[18134, 18193, 19358, 22234, 24048, 24079, 23789, 23539, 23299, 23119, 22729, 20335, 17743, 16633, 16119, 15844, 15706, 15630, 15603, 15590, 15589, 15592, 15600, 15607, 15629, 15640, 15650, 15669, 15684, 15698, 15713, 15727, 15739, 15751, 15765, 15776, 15788, 15795, 15803, 15815, 15823, 15834, 15843, 15842, 15861, 15874, 15886]",True
"[12515, 13813, 20007, 20236, 19416, 20075, 19818, 18413, 14973, 13703, 13153, 12904, 12733, 12707, 12664, 12632, 12565, 12575, 12531, 12518, 12507, 12499, 12480, 12462, 12457, 12441, 12423, 12426, 12416, 12338, 12401, 12391, 12383, 12373, 12363, 12342, 12357, 12344, 12334, 12328, 12283, 12219, 12239, 12290, 12315, 12310, 12255]",False
"[13798, 15358, 22226, 22034, 21858, 21180, 17898, 15617, 14607, 14218, 14048, 13946, 13824, 13620, 13814, 13786, 13749, 13727, 13705, 13686, 13665, 13472, 13637, 13621, 13609, 13600, 13557, 13549, 13546, 13543, 13407, 13513, 13494, 13355, 13426, 13464, 13317, 13293, 13319, 13171, 13337, 13354, 13149, 13384, 13373, 13393, 13413]",False
"[14156, 20888, 21406, 21308, 21267, 21211, 20734, 16622, 15018, 14293, 14040, 13894, 13788, 13771, 13543, 13726, 13717, 13708, 13691, 13547, 13687, 13671, 13675, 13648, 13664, 13609, 13655, 13513, 13571, 13643, 13632, 13588, 13626, 13620, 13614, 13484, 13520, 13617, 13613, 13601, 13608, 13593, 13552, 13515, 13447, 13602, 13598]",False
"[13770, 14640, 18989, 19455, 19330, 19315, 19337, 17851, 15162, 14464, 14068, 13771, 13753, 13767, 13730, 13716, 13693, 13717, 13727, 13742, 13574, 13781, 13806, 13829, 13855, 13876, 13898, 13919, 13933, 13875, 14005, 14029, 14050, 14082, 14114, 14158, 14186, 14087, 14232, 14119, 14272, 14282, 14298, 14311, 14184, 14221, 14311]",False
"[15900, 16906, 21842, 21753, 21677, 21173, 20172, 19241, 17755, 16598, 16225, 15762, 15878, 15841, 15833, 15830, 15814, 15804, 15798, 15794, 15715, 15847, 15851, 15798, 15830, 15843, 15862, 15878, 15764, 15870, 15905, 15899, 15537, 15921, 15922, 15936, 15867, 15836, 15976, 15983, 16001, 16012, 16031, 16044, 16052, 15980, 16030]",False
"[14969, 15697, 19036, 18806, 18796, 18638, 18250, 17451, 16081, 14707, 14041, 13662, 13425, 13243, 13093, 12949, 12832, 12713, 12625, 12515, 12446, 12369, 12296, 12232, 12189, 12148, 12124, 12090, 12072, 12055, 12037, 12020, 12015, 12005, 11997, 11985, 11952, 11961, 11955, 11948, 11930, 11926, 11913, 11895, 11869, 11880, 11871]",True
"[18898, 19029, 19755, 19458, 19106, 18723, 18330, 17794, 17191, 15592, 15140, 14905, 14757, 14607, 14434, 14541, 14404, 14404, 14153, 14338, 14278, 14250, 14072, 14175, 14160, 14003, 14098, 14069, 14062, 14037, 14002, 13844, 13977, 13972, 13963, 13940, 13935, 13928, 13925, 13872, 13896, 13849, 13877, 13871, 13853, 13872, 13867]",True
"[24735, 24751, 25212, 26288, 26505, 26503, 26479, 26438, 26408, 26280, 25122, 24299, 23930, 23762, 23678, 23633, 23605, 23584, 23569, 23556, 23546, 23540, 23536, 23538, 23545, 23540, 23528, 23551, 23559, 23569, 23578, 23580, 23606, 23622, 23628, 23380, 23273, 23286, 23536, 23576, 23443, 23629, 23688, 23729, 23769, 23643, 23744]",False
"[24571, 24635, 25700, 26296, 26414, 26449, 26370, 25835, 23795, 23276, 23137, 23134, 23158, 23189, 23217, 23249, 23272, 23291, 23313, 23343, 23370, 23394, 23417, 23438, 23456, 23471, 23491, 23512, 23532, 23550, 23566, 23580, 23595, 23595, 23634, 23648, 23665, 23675, 23691, 23710, 23725, 23733, 23750, 23763, 23777, 23782, 23797]",False
"[23988, 24037, 24985, 25877, 25638, 25446, 25452, 25444, 25384, 23819, 22528, 22184, 22161, 22225, 22303, 22380, 22448, 22503, 22552, 22594, 22637, 22666, 22706, 22743, 22770, 22791, 22814, 22838, 22857, 22875, 22894, 22909, 22927, 22949, 22957, 22983, 22997, 23012, 23029, 23045, 23058, 23061, 23061, 23083, 23112, 23124, 23136]",False
"[24693, 24720, 25443, 26512, 26619, 26579, 26526, 26493, 25988, 24932, 24353, 24160, 24099, 24082, 24079, 24086, 24090, 24090, 24086, 24085, 24086, 24084, 24083, 24084, 24081, 24058, 24089, 24091, 24094, 24099, 24100, 24105, 24112, 24116, 24121, 24128, 24131, 24139, 24149, 24155, 24164, 24161, 24157, 24186, 24196, 24201, 24212]",False
"[15184, 16174, 21267, 21119, 21239, 21020, 20606, 19942, 17150, 15631, 14899, 14556, 14317, 14145, 13987, 13869, 13745, 13670, 13569, 13484, 13357, 13320, 13255, 13167, 13107, 12988, 12997, 12944, 12838, 12846, 12800, 12733, 12684, 12671, 12644, 12196, 12516, 12498, 12471, 12430, 12424, 12406, 12350, 12336, 12333, 12312, 12288]",True
"[15158, 16112, 21284, 21323, 21182, 20921, 18437, 16279, 15297, 14916, 14712, 14592, 14510, 14441, 14385, 14333, 14290, 14245, 14207, 14171, 14135, 14104, 14071, 14045, 14017, 13991, 13970, 13944, 13926, 13902, 13886, 13867, 13849, 13835, 13817, 13806, 13790, 13779, 13766, 13754, 13742, 13734, 13723, 13714, 13706, 13697, 13691]",False
"[13550, 14471, 19574, 19751, 19637, 19493, 19249, 16436, 14290, 13535, 13192, 13028, 12927, 12837, 12818, 12782, 12748, 12715, 12684, 12651, 12614, 12556, 12576, 12552, 12531, 12507, 12468, 12473, 12450, 12378, 12358, 12375, 12387, 12369, 12355, 12335, 12329, 12271, 12268, 12290, 12278, 12269, 12239, 12250, 12238, 12228, 12145]",False
"[12738, 13855, 19174, 18893, 18613, 18077, 17666, 17088, 14362, 13188, 12653, 12388, 12259, 12137, 12068, 12001, 11933, 11906, 11865, 11828, 11782, 11759, 11703, 11691, 11664, 11635, 11611, 11576, 11564, 11544, 11526, 11512, 11489, 11478, 11465, 11446, 11436, 11334, 11417, 11400, 11384, 11378, 11354, 11341, 11353, 11353, 11340]",False
"[14142, 15192, 20531, 20446, 18756, 16132, 15002, 14399, 14221, 14108, 14046, 13999, 13965, 13861, 13897, 13873, 13849, 13740, 13780, 13784, 13771, 13706, 13739, 13729, 13720, 13705, 13694, 13682, 13641, 13666, 13655, 13642, 13638, 13615, 13618, 13612, 13610, 13598, 13598, 13396, 13500, 13596, 13570, 13571, 13502, 13574, 13571]",False
"[13358, 14252, 19091, 19284, 19019, 16571, 14425, 13434, 13084, 12693, 12792, 12699, 12622, 12467, 12515, 12459, 12410, 12360, 12280, 12254, 12212, 12171, 12172, 12137, 12046, 12083, 12030, 12001, 12001, 11976, 11935, 11922, 11912, 11898, 11873, 11298, 11857, 11807, 11806, 11796, 11781, 11772, 11730, 11647, 11695, 11729, 11714]",False
"[13060, 14009, 18665, 18710, 17081, 14204, 13188, 12482, 12225, 12041, 11929, 11723, 11739, 11657, 11582, 11500, 11428, 11390, 11315, 11279, 11226, 11175, 11120, 11097, 11051, 11005, 10367, 10971, 10890, 10878, 10854, 10824, 10798, 10602, 10444, 10724, 10714, 10689, 10632, 10610, 10635, 10623, 10601, 10596, 10584, 10546, 10541]",False
"[15008, 15884, 20686, 20628, 20341, 20110, 19769, 17501, 15641, 14931, 14625, 14426, 14289, 14183, 14098, 14001, 13955, 13885, 13823, 13775, 13724, 13676, 13629, 13588, 13529, 13500, 13457, 13435, 13056, 13318, 13353, 13311, 13277, 13256, 13224, 13202, 13180, 13161, 13148, 13124, 13102, 13084, 13075, 13058, 13045, 13030, 13001]",False
"[25053, 25034, 26361, 26788, 26753, 26681, 26407, 25495, 24784, 24551, 24408, 24325, 24246, 24195, 24206, 24184, 24164, 24148, 24136, 24123, 24119, 24091, 24097, 24101, 24091, 24084, 24076, 24071, 24076, 24067, 24010, 24064, 24056, 24053, 24054, 24061, 24061, 24060, 24045, 24039, 24054, 24057, 24059, 24031, 24064, 24062, 24067]",False
"[19255, 21302, 21516, 21444, 21143, 20762, 20515, 19992, 19210, 18978, 18793, 18532, 18709, 18725, 18722, 18751, 18729, 18715, 18722, 18519, 18444, 18715, 18727, 18694, 18747, 18725, 18569, 18748, 18721, 18695, 18782, 18795, 18831, 18848, 18831, 18840, 18857, 18572, 18941, 18958, 18935, 18986, 18895, 18921, 18997, 18784, 18673]",False
"[18773, 18625, 18647, 18143, 17488, 16935, 16662, 16195, 15535, 15314, 15081, 14864, 14753, 14672, 14588, 14514, 14439, 14226, 14361, 14259, 14271, 14234, 14153, 14152, 14125, 13981, 14029, 14035, 14023, 13981, 13998, 13950, 13910, 13902, 13768, 13906, 13898, 13727, 13773, 13865, 13859, 13850, 13869, 13836, 13832, 13829, 13791]",True
"[16259, 17070, 20739, 20836, 20509, 20171, 19929, 19510, 18245, 17349, 17062, 16939, 16891, 16730, 16792, 16968, 16934, 16918, 16923, 16807, 16968, 16980, 16773, 17021, 17019, 16713, 16963, 17044, 16979, 16944, 16978, 16928, 17007, 17001, 16861, 17057, 17015, 16980, 16984, 16982, 17002, 16991, 16888, 16892, 17055, 17006, 17002]",False
"[17302, 17432, 18023, 17794, 17396, 17073, 16653, 16176, 15621, 15081, 13898, 13314, 12997, 12789, 12660, 12549, 12372, 12337, 12312, 12209, 12142, 12092, 12016, 11981, 11940, 11734, 11862, 11839, 11776, 11747, 11688, 11680, 11476, 11580, 11505, 11606, 11564, 11525, 11497, 11496, 11477, 11474, 11345, 11434, 11450, 11397, 11394]",True
"[16436, 16946, 19473, 19702, 19988, 19862, 19586, 18817, 17437, 16782, 16558, 16368, 16286, 16120, 16246, 16249, 16184, 16142, 16122, 16095, 16091, 16041, 15844, 16131, 16096, 16064, 16056, 16048, 16050, 16018, 15838, 16031, 16074, 16001, 16036, 16027, 16045, 16052, 16034, 15837, 16088, 16073, 16080, 16111, 16134, 16135, 16141]",False
"[19004, 19159, 19586, 19288, 18881, 18515, 18120, 17850, 17158, 16288, 15836, 15600, 15471, 15321, 15154, 15179, 15090, 15033, 14974, 14931, 14872, 14851, 14583, 14717, 14690, 14641, 14614, 14589, 14570, 14511, 14516, 14286, 14428, 14386, 14377, 14334, 14324, 14289, 14303, 14155, 14187, 14219, 14173, 14043, 14172, 14180, 14124]",True
"[24931, 24933, 24976, 24980, 24995, 24994, 24985, 24986, 24979, 24955, 24965, 24968, 24966, 24969, 24968, 24964, 24963, 24958, 24921, 24960, 24957, 24953, 24954, 24955, 24951, 24957, 24926, 24938, 24949, 24946, 24948, 24942, 24940, 24943, 24918, 24895, 24935, 24930, 24933, 24928, 24925, 24924, 24922, 24910, 24903, 24916, 24914]",False
"[24771, 24772, 25337, 25791, 25780, 25680, 25613, 24556, 22148, 19948, 18430, 17412, 16705, 16201, 15820, 15504, 15308, 15129, 14989, 14882, 14796, 14732, 14684, 14642, 14613, 14602, 14594, 14589, 14565, 14590, 14590, 14576, 14542, 14559, 14551, 14543, 14532, 14515, 14492, 14466, 14428, 14384, 14362, 14322, 14288, 14252, 14221]",True
"[20793, 20895, 20800, 22723, 23896, 24045, 23931, 23836, 23648, 22988, 20131, 18258, 17283, 16768, 16468, 16269, 16140, 16050, 15987, 15936, 15898, 15836, 15840, 15818, 15798, 15784, 15775, 15768, 15766, 15761, 15748, 15769, 15773, 15779, 15787, 15798, 15809, 15822, 15810, 15844, 15858, 15875, 15890, 15908, 15927, 15947, 15960]",True
"[20264, 20350, 22673, 24114, 24452, 24557, 24411, 22318, 20249, 19575, 19239, 19055, 18919, 18875, 18818, 18784, 18757, 18740, 18731, 18725, 18699, 18726, 18740, 18749, 18762, 18776, 18794, 18814, 18830, 18818, 18868, 18889, 18913, 18936, 18963, 18984, 19014, 19031, 19044, 19061, 19104, 19128, 19145, 19172, 19192, 19215, 19169]",True
"[23260, 23331, 23353, 23701, 25019, 24226, 23519, 23230, 23180, 23188, 23167, 23343, 24903, 25545, 25785, 24928, 23844, 23376, 23145, 23041, 22992, 22968, 22954, 22947, 22934, 22909, 22938, 22940, 22948, 22953, 22959, 22974, 22986, 22959, 23008, 23016, 23032, 23048, 23062, 23076, 23083, 23105, 23087, 23136, 23150, 23167, 23186]",False
"[23898, 24052, 25474, 25899, 24901, 22923, 21614, 20792, 20200, 19883, 19616, 19390, 19224, 19086, 18961, 18858, 18766, 18685, 18623, 18567, 18494, 18480, 18452, 18426, 18407, 18392, 18380, 18363, 18350, 18342, 18346, 18338, 18329, 18320, 18321, 18323, 18339, 18335, 18374, 18396, 18418, 18438, 18458, 18475, 18491, 18493, 18497]",True
"[20373, 19923, 18310, 18317, 18411, 18330, 18126, 16404, 15871, 16011, 16198, 16148, 16694, 16962, 17144, 17317, 17427, 17622, 17714, 17497, 17282, 18005, 18089, 18173, 18218, 18333, 18395, 18509, 18312, 18454, 18628, 18693, 18719, 18784, 18815, 18859, 18949, 18416, 18984, 18976, 18873, 19072, 19072, 19149, 19215, 19102, 19074]",True
"[13728, 14584, 20818, 20268, 19685, 17615, 15133, 13985, 13478, 13326, 13454, 13298, 13202, 13223, 12971, 12957, 12935, 12881, 12860, 12826, 12750, 12757, 12721, 12686, 12681, 12660, 12616, 12581, 12567, 12513, 12533, 12519, 12511, 12477, 12490, 12447, 12432, 12362, 12349, 12405, 12278, 12355, 12344, 12340, 12325, 12309, 12301]",False
"[14945, 16466, 23436, 23051, 22978, 22861, 22687, 20421, 16054, 14249, 13289, 12693, 12318, 12030, 11755, 11434, 11307, 11127, 10993, 10840, 10714, 10584, 10453, 10301, 10205, 10097, 10005, 9911, 9842, 9732, 9701, 9609, 9532, 9418, 9415, 9350, 9289, 9247, 9192, 9141, 8984, 9032, 8723, 8984, 8901, 8836, 8841]",True
"[11982, 18189, 21404, 21360, 21312, 20885, 16448, 13556, 12231, 11607, 11503, 11330, 11101, 11090, 11006, 10832, 10824, 10831, 10778, 10723, 10672, 10604, 10574, 10534, 10463, 10408, 10431, 10378, 10357, 10295, 10285, 10257, 10249, 10224, 10198, 10167, 10088, 10098, 10097, 10079, 10065, 9996, 9953, 9993, 9978, 9964, 9937]",True
"[20489, 20656, 21355, 21346, 21317, 21296, 21344, 21335, 21377, 21393, 21346, 21361, 21381, 21401, 21367, 21401, 21341, 21373, 21381, 21401, 21415, 21415, 21019, 21414, 21408, 21407, 21403, 21352, 21278, 21402, 21414, 21424, 19617, 17950, 16734, 15685, 14978, 14331, 13777, 12809, 11350, 10630, 10261, 10024, 9860, 9717, 9625]",True
"[17092, 17927, 20263, 20804, 21123, 21299, 19619, 16601, 15466, 14946, 14627, 14409, 14247, 14120, 14018, 13934, 13865, 13806, 13757, 13714, 13679, 13648, 13623, 13600, 13580, 13568, 13556, 13547, 13541, 13536, 13534, 13534, 13534, 13536, 13535, 13536, 13538, 13540, 13547, 13560, 13578, 13600, 13630, 13665, 13699, 13729, 13755]",True
"[21937, 22387, 24739, 24868, 24925, 24757, 23149, 21982, 21447, 21172, 21033, 20944, 20895, 20862, 20844, 20835, 20835, 20842, 20849, 20859, 20850, 20882, 20892, 20908, 20921, 20932, 20942, 20952, 20974, 20985, 20998, 21009, 21018, 21032, 21048, 21059, 21071, 21083, 21085, 21110, 21121, 21133, 21140, 21150, 21164, 21169, 21171]",False
"[23511, 23817, 25455, 25699, 25786, 25612, 24468, 23648, 23393, 23285, 23237, 23209, 23200, 23196, 23191, 23188, 23183, 23164, 23191, 23191, 23193, 23193, 23189, 23195, 23202, 23211, 23213, 23218, 23226, 23232, 23239, 23241, 23250, 23260, 23268, 23274, 23280, 23284, 23294, 23302, 23305, 23314, 23317, 23327, 23334, 23337, 23346]",False
"[24084, 24371, 25708, 26047, 26177, 25939, 24869, 24121, 23793, 23713, 23652, 23619, 23598, 23591, 23581, 23573, 23567, 23562, 23560, 23564, 23559, 23558, 23559, 23564, 23569, 23559, 23568, 23575, 23581, 23586, 23591, 23596, 23598, 23598, 23610, 23615, 23616, 23619, 23624, 23634, 23635, 23644, 23632, 23624, 23661, 23663, 23670]",False
"[24025, 23719, 21830, 21240, 20698, 20259, 17502, 16064, 15325, 14852, 14524, 14281, 14098, 13950, 13839, 13744, 13668, 13602, 13548, 13501, 13458, 13427, 13394, 13359, 13341, 13335, 13325, 13315, 13309, 13320, 13330, 13354, 13382, 13412, 13436, 13462, 13499, 13537, 13570, 13598, 13614, 13659, 13681, 13702, 13720, 13725, 13747]",True
"[18081, 18241, 19280, 19382, 19623, 19685, 18075, 15590, 14246, 13691, 13352, 13131, 12991, 12886, 12814, 12760, 12721, 12691, 12674, 12663, 12653, 12646, 12642, 12637, 12640, 12644, 12649, 12653, 12653, 12661, 12670, 12679, 12686, 12693, 12701, 12709, 12716, 12726, 12733, 12742, 12752, 12763, 12776, 12788, 12798, 12814, 12824]",True
"[14897, 14851, 14701, 14328, 14436, 14951, 14530, 11785, 10497, 9950, 9642, 9505, 9406, 9344, 9300, 9274, 9255, 9238, 9235, 9230, 9229, 9227, 9223, 9226, 9223, 9231, 9237, 9238, 9250, 9252, 9262, 9268, 9273, 9276, 9278, 9287, 9293, 9298, 9302, 9308, 9307, 9319, 9326, 9333, 9338, 9347, 9355]",True
"[19309, 19871, 22760, 22853, 23157, 22625, 20273, 19644, 19200, 19043, 18974, 18967, 18993, 19027, 19066, 19110, 19151, 19193, 19231, 19267, 19300, 19332, 19364, 19396, 19423, 19451, 19475, 19504, 19529, 19550, 19577, 19599, 19621, 19638, 19670, 19689, 19714, 19743, 19778, 19794, 19827, 19851, 19876, 19898, 19918, 19940, 19954]",False
"[21416, 21905, 24382, 24420, 24275, 24434, 23394, 22266, 21651, 21425, 21354, 21329, 21328, 21336, 21349, 21371, 21392, 21412, 21418, 21450, 21451, 21481, 21505, 21525, 21550, 21573, 21594, 21618, 21632, 21661, 21682, 21701, 21720, 21730, 21751, 21773, 21790, 21795, 21816, 21831, 21847, 21862, 21877, 21884, 21900, 21916, 21929]",False
"[18214, 18958, 22651, 23367, 23742, 23940, 23998, 23241, 21210, 19998, 19226, 18724, 18441, 18265, 18188, 18148, 18139, 18146, 18164, 18190, 18219, 18255, 18292, 18325, 18364, 18399, 18437, 18474, 18510, 18546, 18585, 18622, 18660, 18694, 18731, 18767, 18802, 18848, 18879, 18915, 18951, 18984, 19015, 19043, 19080, 19114, 19146]",False
"[24167, 23790, 21867, 21502, 21278, 21035, 20067, 18095, 17314, 16947, 16754, 16637, 16557, 16495, 16455, 16417, 16382, 16359, 16337, 16320, 16299, 16292, 16274, 16263, 16255, 16250, 16246, 16248, 16251, 16255, 16260, 16264, 16268, 16270, 16271, 16281, 16283, 16284, 16297, 16299, 16302, 16313, 16318, 16323, 16325, 16333, 16336]",True
"[17388, 18084, 22294, 22863, 23416, 23503, 23127, 21050, 20089, 19739, 19616, 19590, 19615, 19667, 19724, 19758, 19809, 19861, 19866, 19903, 19950, 20027, 20079, 20110, 20134, 20168, 20206, 20236, 20265, 20288, 20316, 20338, 20366, 20390, 20408, 20420, 20450, 20480, 20500, 20508, 20519, 20545, 20561, 20576, 20588, 20598, 20612]",False
"[20212, 20164, 20252, 19660, 18964, 18501, 18175, 16967, 14628, 14127, 13939, 13871, 13858, 13818, 13848, 13884, 13899, 13899, 13906, 13913, 13918, 13928, 13941, 13957, 13967, 13969, 13979, 13986, 13991, 13995, 13993, 13994, 14000, 14002, 14010, 14008, 14011, 14013, 14015, 14014, 14021, 14027, 14027, 14036, 14043, 14028, 14051]",True
"[15138, 16234, 21264, 21263, 21238, 21190, 19298, 18033, 17578, 17432, 17397, 17434, 17475, 17563, 17642, 17712, 17777, 17843, 17902, 17989, 18032, 18085, 18128, 18169, 18209, 18237, 18272, 18306, 18331, 18355, 18384, 18410, 18435, 18453, 18477, 18497, 18515, 18531, 18553, 18573, 18591, 18609, 18623, 18636, 18645, 18665, 18679]",False
"[16853, 17312, 18255, 18550, 18410, 17896, 15022, 12788, 11572, 10892, 10462, 10166, 9950, 9784, 9661, 9558, 9475, 9406, 9361, 9300, 9262, 9217, 9188, 9163, 9140, 9121, 9107, 9093, 9081, 9071, 9062, 9055, 9049, 9045, 9033, 9041, 9035, 9036, 9036, 9041, 9042, 9044, 9044, 9046, 9052, 9056, 9062]",True
"[12582, 13771, 19412, 19659, 19915, 20241, 18927, 16292, 15177, 14899, 14804, 14788, 14811, 14848, 14880, 14924, 14957, 14995, 15027, 15058, 15085, 15117, 15153, 15133, 15218, 15248, 15258, 15303, 15335, 15362, 15389, 15412, 15416, 15462, 15484, 15510, 15536, 15559, 15582, 15606, 15628, 15646, 15664, 15689, 15715, 15732, 15711]",False
"[17497, 17955, 20523, 20668, 20205, 19624, 16905, 14696, 13139, 12603, 12565, 12343, 12158, 11982, 11913, 11828, 11579, 11671, 11612, 11604, 11653, 11657, 11696, 11749, 11783, 11815, 11834, 11849, 11861, 11869, 11879, 11882, 11890, 11892, 11897, 11899, 11899, 11903, 11911, 11916, 11921, 11929, 11935, 11947, 11958, 11967, 11975]",True
"[13065, 14413, 19590, 20144, 20365, 20414, 20287, 17479, 16030, 15488, 15315, 15326, 15392, 15438, 15491, 15536, 15598, 15644, 15678, 15725, 15765, 15799, 15829, 15857, 15878, 15906, 15927, 15953, 15972, 15987, 16005, 16020, 16038, 16055, 16068, 16077, 16104, 16123, 16139, 16154, 16167, 16189, 16203, 16216, 16229, 16241, 16240]",False
"[16995, 17562, 20675, 21470, 22149, 22447, 22467, 20449, 17451, 16357, 15824, 15535, 15354, 15236, 15147, 15081, 15027, 14979, 14942, 14908, 14881, 14852, 14830, 14809, 14792, 14775, 14761, 14743, 14734, 14720, 14715, 14704, 14699, 14688, 14685, 14679, 14678, 14655, 14675, 14669, 14672, 14665, 14657, 14674, 14670, 14662, 14673]",True
"[16239, 16256, 16287, 17531, 18112, 18115, 18131, 18197, 15023, 12465, 11221, 10522, 10084, 9794, 9584, 9425, 9303, 9170, 9125, 9054, 8993, 8952, 8908, 8873, 8840, 8809, 8785, 8761, 8743, 8727, 8708, 8694, 8683, 8673, 8666, 8659, 8651, 8647, 8641, 8638, 8637, 8635, 8633, 8633, 8633, 8634, 8620]",True
"[17351, 17157, 16703, 16861, 16531, 16065, 15128, 12165, 11435, 11190, 11057, 11053, 11048, 11055, 11071, 11091, 11111, 11131, 11148, 11169, 11185, 11205, 11198, 11230, 11246, 11260, 11274, 11287, 11299, 11312, 11327, 11338, 11349, 11360, 11364, 11383, 11394, 11405, 11416, 11426, 11433, 11449, 11462, 11471, 11482, 11494, 11506]",True
"[16743, 17185, 20093, 21011, 21301, 21217, 21106, 19050, 16120, 15089, 14602, 14371, 14254, 14201, 14175, 14164, 14161, 14162, 14162, 14167, 14175, 14181, 14184, 14195, 14202, 14206, 14215, 14222, 14235, 14240, 14247, 14253, 14259, 14263, 14271, 14277, 14282, 14290, 14294, 14300, 14305, 14312, 14318, 14325, 14329, 14337, 14340]",True
