,Tensao,Tempo
0,0.0,0.0
1,0.13073614301944406,0.15931057929992676
2,0.13073614301944406,0.15931057929992676
3,0.13073614301944406,0.15931057929992676
4,0.1313587339445241,0.16030645370483398
5,0.1313587339445241,0.16030645370483398
6,0.13199211658170457,0.16132378578186035
7,0.1326044078546829,0.16231131553649902
8,0.1326044078546829,0.16231131553649902
9,0.13321992886137743,0.16330814361572266
10,0.13321992886137743,0.16330814361572266
11,0.13383568126632614,0.16430950164794922
12,0.13566576540173475,0.1673107147216797
13,0.1374852648942754,0.1703329086303711
14,0.13819763736211946,0.17152690887451172
15,0.13879662635238008,0.17253565788269043
16,0.13938835586162932,0.1735365390777588
17,0.13997834731048642,0.17453885078430176
18,0.1411529299706146,0.17654752731323242
19,0.14174634212168447,0.17756915092468262
20,0.14288401665568454,0.17954087257385254
21,0.14288401665568454,0.17954087257385254
22,0.1434548229267726,0.18053674697875977
23,0.1434548229267726,0.18053674697875977
24,0.1440244294632936,0.181535005569458
25,0.14459281730790258,0.18253564834594727
26,0.14459281730790258,0.18253564834594727
27,0.1451576809128401,0.1835346221923828
28,0.1451576809128401,0.1835346221923828
29,0.1451576809128401,0.1835346221923828
30,0.14572358491696855,0.1845400333404541
31,0.14572358491696855,0.1845400333404541
32,0.14628101662845772,0.18553495407104492
33,0.14628101662845772,0.18553495407104492
34,0.14683814893222732,0.18653392791748047
35,0.14683814893222732,0.18653392791748047
36,0.1473937616755036,0.18753480911254883
37,0.1473937616755036,0.18753480911254883
38,0.1479462625563102,0.18853473663330078
39,0.1479462625563102,0.18853473663330078
40,0.1484964434758343,0.18953514099121094
41,0.1484964434758343,0.18953514099121094
42,0.14904534196751865,0.1905379295349121
43,0.1506869777298773,0.19356584548950195
44,0.15121291931529893,0.19454526901245117
45,0.1517469333080965,0.19554448127746582
46,0.15227431966973903,0.19653606414794922
47,0.15280445268083345,0.19753766059875488
48,0.15333049019598657,0.19853639602661133
49,0.15333049019598657,0.19853639602661133
50,0.15385569524011553,0.1995384693145752
51,0.1543752044731046,0.20053458213806152
52,0.15489449452703996,0.20153522491455078
53,0.1556647191808041,0.20302867889404297
54,0.1561826786839943,0.2040393352508545
55,0.1561826786839943,0.2040393352508545
56,0.15669229945852403,0.20503878593444824
57,0.15669229945852403,0.20503878593444824
58,0.15719994216058394,0.2060394287109375
59,0.15719994216058394,0.2060394287109375
60,0.15770655785939938,0.20704317092895508
61,0.1587084157289542,0.2090435028076172
62,0.15969993577240543,0.2110438346862793
63,0.15969993577240543,0.2110438346862793
64,0.160679956354099,0.2130417823791504
65,0.16120682385703147,0.2141246795654297
66,0.16120682385703147,0.2141246795654297
67,0.16169558162613326,0.215134859085083
68,0.16169558162613326,0.215134859085083
69,0.16229159623984812,0.21637415885925293
70,0.16229159623984812,0.21637415885925293
71,0.16277414622482753,0.21738362312316895
72,0.16277414622482753,0.21738362312316895
73,0.1632505616735269,0.2183856964111328
74,0.16374484481716226,0.21943116188049316
75,0.16427306767131916,0.22055506706237793
76,0.1649504310307285,0.22200655937194824
77,0.16658694521825726,0.22556257247924805
78,0.16794736706258792,0.22857403755187988
79,0.16840548750749226,0.2295999526977539
80,0.16883704683166798,0.23057198524475098
81,0.1692784533170492,0.23157191276550293
82,0.1692784533170492,0.23157191276550293
83,0.16975337549748093,0.23265433311462402
84,0.17019408986548934,0.23366498947143555
85,0.17019408986548934,0.23366498947143555
86,0.1708364186799288,0.23514890670776367
87,0.1708364186799288,0.23514890670776367
88,0.1708364186799288,0.23514890670776367
89,0.17140278471615752,0.23646831512451172
90,0.17195294612037204,0.23776006698608398
91,0.17195294612037204,0.23776006698608398
92,0.17238019904687849,0.2387702465057373
93,0.1728903028974197,0.23998451232910156
94,0.1728903028974197,0.23998451232910156
95,0.17495735035051652,0.24500036239624023
96,0.17536258200156798,0.2460024356842041
97,0.1757618051752349,0.2469959259033203
98,0.17616229856063925,0.24799895286560059
99,0.1765580503460149,0.24899649620056152
100,0.1769516328948887,0.24999499320983887
101,0.1769516328948887,0.24999499320983887
102,0.17734415684823368,0.25099730491638184
103,0.17734415684823368,0.25099730491638184
104,0.1777330054075704,0.2519967555999756
105,0.17811866093549747,0.2529945373535156
106,0.17811866093549747,0.2529945373535156
107,0.1785029622336278,0.253995418548584
108,0.1785029622336278,0.253995418548584
109,0.17898666740523025,0.2552647590637207
110,0.1793706566681276,0.25628018379211426
111,0.1793706566681276,0.25628018379211426
112,0.18048997122130364,0.2592806816101074
113,0.18158509497898567,0.26227760314941406
114,0.1819516581204584,0.26329493522644043
115,0.1819516581204584,0.26329493522644043
116,0.1819516581204584,0.26329493522644043
117,0.18230250581315724,0.26427555084228516
118,0.18230250581315724,0.26427555084228516
119,0.18230250581315724,0.26427555084228516
120,0.18269715138356624,0.26538681983947754
121,0.18269715138356624,0.26538681983947754
122,0.18269715138356624,0.26538681983947754
123,0.18269715138356624,0.26538681983947754
124,0.18321984009103776,0.2668724060058594
125,0.18321984009103776,0.2668724060058594
126,0.18357132399530607,0.2678804397583008
127,0.18391744097843055,0.26888036727905273
128,0.18426143751130122,0.2698814868927002
129,0.1846021719019508,0.27088046073913574
130,0.1846021719019508,0.27088046073913574
131,0.18527719832330938,0.27288174629211426
132,0.18691913800903645,0.2778804302215576
133,0.18755820996593972,0.2798795700073242
134,0.18755820996593972,0.2798795700073242
135,0.18803065009216732,0.28137803077697754
136,0.18803065009216732,0.28137803077697754
137,0.18846422455416403,0.28276920318603516
138,0.18846422455416403,0.28276920318603516
139,0.18846422455416403,0.28276920318603516
140,0.18888783739787698,0.28414368629455566
141,0.1891963763721135,0.2851545810699463
142,0.1891963763721135,0.2851545810699463
143,0.1891963763721135,0.2851545810699463
144,0.1895889983832643,0.2864532470703125
145,0.18994831915668886,0.28765416145324707
146,0.18994831915668886,0.28765416145324707
147,0.19024743257875332,0.2886631488800049
148,0.19024743257875332,0.2886631488800049
149,0.19083334331522203,0.2906649112701416
150,0.19140894153302304,0.2926654815673828
151,0.1919780035547528,0.2946782112121582
152,0.19225777230383448,0.2956809997558594
153,0.19253065174554782,0.29666781425476074
154,0.19280346203400875,0.29766321182250977
155,0.19307762442071208,0.2986726760864258
156,0.19334396743508916,0.29966235160827637
157,0.19334396743508916,0.29966235160827637
158,0.19362320396315777,0.30070972442626953
159,0.19362320396315777,0.30070972442626953
160,0.19393635489617014,0.3018965721130371
161,0.1942005289522444,0.30290818214416504
162,0.1942005289522444,0.30290818214416504
163,0.19446028115743708,0.3039124011993408
164,0.19496945751734485,0.3059093952178955
165,0.19496945751734485,0.3059093952178955
166,0.19534372783317466,0.3074023723602295
167,0.1960958611071595,0.3104710578918457
168,0.19634058185282574,0.3114902973175049
169,0.19658378101348248,0.3125138282775879
170,0.19691073925975436,0.3139071464538574
171,0.19691073925975436,0.3139071464538574
172,0.19714499797201987,0.31491804122924805
173,0.19714499797201987,0.31491804122924805
174,0.19750464673804125,0.31649136543273926
175,0.19750464673804125,0.31649136543273926
176,0.19773260971305984,0.317502498626709
177,0.19773260971305984,0.317502498626709
178,0.19795534290056585,0.31850123405456543
179,0.19817576366251913,0.3195004463195801
180,0.19839444017723207,0.32050275802612305
181,0.19839444017723207,0.32050275802612305
182,0.1986101249811474,0.3215024471282959
183,0.19882319379336874,0.32250118255615234
184,0.19882319379336874,0.32250118255615234
185,0.19924211492193758,0.32449865341186523
186,0.19967256742599782,0.3266005516052246
187,0.199879098482078,0.32762789726257324
188,0.20027174065389164,0.3296167850494385
189,0.20027174065389164,0.3296167850494385
190,0.20054756490149728,0.3310434818267822
191,0.20064511529795015,0.3315541744232178
192,0.20064511529795015,0.3315541744232178
193,0.20083628697825703,0.3325645923614502
194,0.20102334286162762,0.33356595039367676
195,0.20120744291161421,0.334564208984375
196,0.20120744291161421,0.334564208984375
197,0.20120744291161421,0.334564208984375
198,0.2014683716524749,0.3360016345977783
199,0.20164868183512488,0.33701109886169434
200,0.20164868183512488,0.33701109886169434
201,0.2018645777433524,0.338238000869751
202,0.2018645777433524,0.338238000869751
203,0.20203957973653755,0.3392477035522461
204,0.20221039020096254,0.34024691581726074
205,0.20221039020096254,0.34024691581726074
206,0.20287413496505882,0.3442690372467041
207,0.20287413496505882,0.3442690372467041
208,0.2031866598253058,0.34624743461608887
209,0.2031866598253058,0.34624743461608887
210,0.2033927134491036,0.34758472442626953
211,0.203545841863116,0.34859657287597656
212,0.203545841863116,0.34859657287597656
213,0.20369900981657632,0.3496248722076416
214,0.20369900981657632,0.3496248722076416
215,0.20389858205056485,0.35099029541015625
216,0.20389858205056485,0.35099029541015625
217,0.20420677062707715,0.35315990447998047
218,0.204345095420968,0.3541595935821533
219,0.2044819077738158,0.3551652431488037
220,0.20461539956156413,0.35616350173950195
221,0.20474674338470852,0.3571629524230957
222,0.20537036292558655,0.36217212677001953
223,0.20560232874794923,0.364163875579834
224,0.20560232874794923,0.364163875579834
225,0.2057222709192155,0.36522555351257324
226,0.20583439974348128,0.3662393093109131
227,0.20583439974348128,0.3662393093109131
228,0.20594270638126477,0.36723923683166504
229,0.2060516150211459,0.36826658248901367
230,0.20615641642411808,0.3692772388458252
231,0.2063571379075769,0.3712787628173828
232,0.2070693108454936,0.37927889823913574
233,0.2072249591442422,0.38127875328063965
234,0.2072992192953915,0.3822755813598633
235,0.2072992192953915,0.3822755813598633
236,0.20769990900189694,0.3882784843444824
237,0.20792284665478822,0.39227747917175293
238,0.20806839019265513,0.39530467987060547
239,0.20820476218415965,0.39861440658569336
240,0.20824124861162316,0.3996126651763916
241,0.20827561300849728,0.40061163902282715
242,0.20831937515828033,0.40198564529418945
243,0.20836026513614056,0.40340256690979004
244,0.20838689127701826,0.404416561126709
245,0.20843290223308006,0.40641283988952637
246,0.208514081911227,0.41171765327453613
247,0.20852949184712963,0.4137561321258545
248,0.20852949184712963,0.4137561321258545
249,0.20853614621069086,0.4157567024230957
250,0.20853444100302418,0.4177584648132324
251,0.20852093113258716,0.42021918296813965
252,0.20851174438208311,0.4212303161621094
253,0.2084873449094651,0.4232313632965088
254,0.20838960490114503,0.4282662868499756
255,0.20827624323846886,0.4322330951690674
256,0.20824253977867224,0.43323612213134766
257,0.20820700301276587,0.4342339038848877
258,0.20816949394071493,0.43523097038269043
259,0.2081299534212565,0.43622899055480957
260,0.2080817317722896,0.43738341331481934
261,0.20798963463113188,0.43943166732788086
262,0.20772703041464138,0.44448208808898926
263,0.20754972010014028,0.44744348526000977
264,0.20748584391273764,0.44844555854797363
265,0.20748584391273764,0.44844555854797363
266,0.20735277537341798,0.450441837310791
267,0.20728318538848414,0.45144224166870117
268,0.20709914491127304,0.4539647102355957
269,0.20709914491127304,0.4539647102355957
270,0.20693154669579158,0.4561283588409424
271,0.20664203567382602,0.4596223831176758
272,0.20627254365602518,0.46372556686401367
273,0.20616091373634063,0.46490049362182617
274,0.20606284962292365,0.4659109115600586
275,0.20596400089777075,0.46691012382507324
276,0.20586317392341932,0.4679105281829834
277,0.20576046555469948,0.46891117095947266
278,0.20565610540654403,0.4699099063873291
279,0.20554033303023556,0.47099781036376953
280,0.20529665218256413,0.4732239246368408
281,0.20502066624644444,0.4756507873535156
282,0.2047258764834882,0.47814488410949707
283,0.20460222734580277,0.47916364669799805
284,0.204477152420922,0.4801788330078125
285,0.20435394841403462,0.48116445541381836
286,0.20435394841403462,0.48116445541381836
287,0.20422681229274597,0.48216724395751953
288,0.20409865094554847,0.48316407203674316
289,0.20409865094554847,0.48316407203674316
290,0.20409865094554847,0.48316407203674316
291,0.20396831206110674,0.4841639995574951
292,0.20396831206110674,0.4841639995574951
293,0.20383629136456685,0.48516321182250977
294,0.20383629136456685,0.48516321182250977
295,0.20370163346570427,0.48616886138916016
296,0.20370163346570427,0.48616886138916016
297,0.20356658808697273,0.4871642589569092
298,0.20356658808697273,0.4871642589569092
299,0.20356658808697273,0.4871642589569092
300,0.20336169269690985,0.4886505603790283
301,0.20322018559893887,0.48966097831726074
302,0.20322018559893887,0.48966097831726074
303,0.20307855847302758,0.4906597137451172
304,0.20264004165588853,0.49367761611938477
305,0.2024932619853925,0.49466419219970703
306,0.2023433593962971,0.49566030502319336
307,0.20218758873679557,0.49668359756469727
308,0.2020373299476964,0.49765968322753906
309,0.2020373299476964,0.49765968322753906
310,0.2020373299476964,0.49765968322753906
311,0.2018814496348055,0.4986612796783447
312,0.2018814496348055,0.4986612796783447
313,0.2017240843262322,0.4996614456176758
314,0.2017240843262322,0.4996614456176758
315,0.2017240843262322,0.4996614456176758
316,0.2015320072462277,0.5008678436279297
317,0.2015320072462277,0.5008678436279297
318,0.20136954357953338,0.5018763542175293
319,0.20136954357953338,0.5018763542175293
320,0.2012068437839738,0.502875804901123
321,0.2012068437839738,0.502875804901123
322,0.20104234279323482,0.5038759708404541
323,0.20104234279323482,0.5038759708404541
324,0.20087620126521843,0.504875898361206
